id,ride_style,speed,poster,staff,time,is_female,is_staff,is_raining,day,week,total_passenger,total_passenger_per_minute
5790,ls,1,1,1,44,0,0,0,Thu,4,237,28
5791,ls,1,1,1,44,1,0,0,Thu,4,237,28
5792,ls,1,1,1,44,1,0,0,Thu,4,237,28
5793,ls,1,1,1,45,1,0,0,Thu,4,237,10
5794,rs,1,1,1,45,0,1,0,Thu,4,237,10
5795,ls,1,1,1,45,1,0,0,Thu,4,237,10
5796,ls,1,1,1,45,0,0,0,Thu,4,237,10
5797,ls,1,1,1,45,1,0,0,Thu,4,237,10
5798,ls,1,1,1,45,1,0,0,Thu,4,237,10
5799,ls,1,1,1,45,1,0,0,Thu,4,237,10
5800,rs,1,1,1,45,0,1,0,Thu,4,237,10
5801,ls,1,1,1,45,1,0,0,Thu,4,237,10
5802,ls,1,1,1,45,1,0,0,Thu,4,237,10
5803,ls,1,1,1,45,0,0,0,Thu,4,237,10
5804,ls,1,1,1,45,0,0,0,Thu,4,237,10
5805,rs,1,1,1,45,0,1,0,Thu,4,237,10
5806,rs,1,1,1,46,0,1,0,Thu,4,237,12
5807,ls,1,1,1,46,1,0,0,Thu,4,237,12
5808,ls,1,1,1,46,0,0,0,Thu,4,237,12
5809,ls,1,1,1,46,1,0,0,Thu,4,237,12
5810,ls,1,1,1,46,1,0,0,Thu,4,237,12
5811,ls,1,1,1,46,0,0,0,Thu,4,237,12
5812,rs,1,1,1,46,0,1,0,Thu,4,237,12
5813,ls,1,1,1,46,0,0,0,Thu,4,237,12
5814,ls,1,1,1,46,0,0,0,Thu,4,237,12
5815,ls,1,1,1,46,0,0,0,Thu,4,237,12
5816,rs,1,1,1,46,1,1,0,Thu,4,237,12
5817,ls,1,1,1,46,0,0,0,Thu,4,237,12
5818,ls,1,1,1,46,1,0,0,Thu,4,237,12
5819,ls,1,1,1,46,1,0,0,Thu,4,237,12
5820,ls,1,1,1,46,1,0,0,Thu,4,237,12
5821,ls,1,1,1,47,0,0,0,Thu,4,237,29
5822,ls,1,1,1,47,1,0,0,Thu,4,237,29
5823,ls,1,1,1,47,1,0,0,Thu,4,237,29
5824,ls,1,1,1,47,1,0,0,Thu,4,237,29
5825,ls,1,1,1,47,1,0,0,Thu,4,237,29
5826,rs,1,1,1,47,0,1,0,Thu,4,237,29
5827,ls,1,1,1,47,0,0,0,Thu,4,237,29
5828,ls,1,1,1,47,1,0,0,Thu,4,237,29
5829,ls,1,1,1,47,1,0,0,Thu,4,237,29
5830,ls,1,1,1,47,1,0,0,Thu,4,237,29
5831,ls,1,1,1,47,1,0,0,Thu,4,237,29
5832,ls,1,1,1,47,1,0,0,Thu,4,237,29
5833,ls,1,1,1,47,1,0,0,Thu,4,237,29
5834,ls,1,1,1,47,1,0,0,Thu,4,237,29
5835,ls,1,1,1,47,0,0,0,Thu,4,237,29
5836,ls,1,1,1,47,1,0,0,Thu,4,237,29
5837,ls,1,1,1,47,1,0,0,Thu,4,237,29
5838,rs,1,1,1,47,0,1,0,Thu,4,237,29
5839,ls,1,1,1,47,0,0,0,Thu,4,237,29
5840,ls,1,1,1,47,1,0,0,Thu,4,237,29
5841,ls,1,1,1,47,1,0,0,Thu,4,237,29
5842,ls,1,1,1,47,0,0,0,Thu,4,237,29
5843,ls,1,1,1,47,0,0,0,Thu,4,237,29
5844,rw,1,1,1,47,0,0,0,Thu,4,237,29
5845,ls,1,1,1,47,1,0,0,Thu,4,237,29
5846,ls,1,1,1,47,0,0,0,Thu,4,237,29
5847,ls,1,1,1,47,1,0,0,Thu,4,237,29
5848,ls,1,1,1,47,1,0,0,Thu,4,237,29
5849,ls,1,1,1,47,0,0,0,Thu,4,237,29
5850,ls,1,1,1,47,0,0,0,Thu,4,237,29
5851,ls,1,1,1,47,1,0,0,Thu,4,237,29
5852,rs,1,1,1,47,0,1,0,Thu,4,237,29
5853,ls,1,1,1,48,1,0,0,Thu,4,237,9
5854,rs,1,1,1,48,1,0,0,Thu,4,237,9
5855,rs,1,1,1,48,0,1,0,Thu,4,237,9
5856,ls,1,1,1,48,1,0,0,Thu,4,237,9
5857,ls,1,1,1,48,1,0,0,Thu,4,237,9
5858,ls,1,1,1,48,1,0,0,Thu,4,237,9
5859,rs,1,1,1,48,0,1,0,Thu,4,237,9
5860,ls,1,1,1,48,0,0,0,Thu,4,237,9
5861,lw,1,1,1,48,1,0,0,Thu,4,237,9
5862,ls,1,1,1,48,1,0,0,Thu,4,237,9
5863,rs,1,1,1,48,1,1,0,Thu,4,237,9
5864,ls,1,1,1,48,1,0,0,Thu,4,237,9
5865,ls,1,1,1,49,1,0,0,Thu,4,237,21
5866,ls,1,1,1,49,1,0,0,Thu,4,237,21
5867,ls,1,1,1,49,1,0,0,Thu,4,237,21
5868,ls,1,1,1,49,1,0,0,Thu,4,237,21
5869,rs,1,1,1,49,1,1,0,Thu,4,237,21
5870,rw,1,1,1,49,0,0,0,Thu,4,237,21
5871,ls,1,1,1,49,0,0,0,Thu,4,237,21
5872,ls,1,1,1,49,0,0,0,Thu,4,237,21
5873,ls,1,1,1,49,1,0,0,Thu,4,237,21
5874,ls,1,1,1,49,1,0,0,Thu,4,237,21
5875,ls,1,1,1,49,1,0,0,Thu,4,237,21
5876,rs,1,1,1,49,0,1,0,Thu,4,237,21
5877,ls,1,1,1,49,0,0,0,Thu,4,237,21
5878,ls,1,1,1,49,0,0,0,Thu,4,237,21
5879,ls,1,1,1,49,0,0,0,Thu,4,237,21
5880,ls,1,1,1,49,0,0,0,Thu,4,237,21
5881,ls,1,1,1,49,0,0,0,Thu,4,237,21
5882,ls,1,1,1,49,1,0,0,Thu,4,237,21
5883,ls,1,1,1,49,1,0,0,Thu,4,237,21
5884,ls,1,1,1,49,1,0,0,Thu,4,237,21
5885,ls,1,1,1,49,1,0,0,Thu,4,237,21
5886,rs,1,1,1,49,0,1,0,Thu,4,237,21
5887,ls,1,1,1,49,1,0,0,Thu,4,237,21
5888,ls,1,1,1,49,1,0,0,Thu,4,237,21
5889,ls,1,1,1,50,0,0,0,Thu,4,237,15
5890,ls,1,1,1,50,0,0,0,Thu,4,237,15
5891,ls,1,1,1,50,0,0,0,Thu,4,237,15
5892,ls,1,1,1,50,0,0,0,Thu,4,237,15
5893,ls,1,1,1,50,0,0,0,Thu,4,237,15
5894,rs,1,1,1,50,0,1,0,Thu,4,237,15
5895,ls,1,1,1,50,1,0,0,Thu,4,237,15
5896,ls,1,1,1,50,1,0,0,Thu,4,237,15
5897,ls,1,1,1,50,1,0,0,Thu,4,237,15
5898,ls,1,1,1,50,1,0,0,Thu,4,237,15
5899,ls,1,1,1,50,1,0,0,Thu,4,237,15
5900,ls,1,1,1,50,1,0,0,Thu,4,237,15
5901,ls,1,1,1,50,0,0,0,Thu,4,237,15
5902,ls,1,1,1,50,0,0,0,Thu,4,237,15
5903,rs,1,1,1,50,0,1,0,Thu,4,237,15
5904,ls,1,1,1,50,1,0,0,Thu,4,237,15
5905,rs,1,1,1,50,1,1,0,Thu,4,237,15
5906,ls,1,1,1,50,0,0,0,Thu,4,237,15
5907,rs,1,1,1,51,0,1,0,Thu,4,237,11
5908,ls,1,1,1,51,1,0,0,Thu,4,237,11
5909,lw,1,1,1,51,1,0,0,Thu,4,237,11
5910,rs,1,1,1,51,0,1,0,Thu,4,237,11
5911,lw,1,1,1,51,0,0,0,Thu,4,237,11
5912,ls,1,1,1,51,1,0,0,Thu,4,237,11
5913,ls,1,1,1,51,1,0,0,Thu,4,237,11
5914,ls,1,1,1,51,1,0,0,Thu,4,237,11
5915,ls,1,1,1,51,1,0,0,Thu,4,237,11
5916,rs,1,1,1,51,0,1,0,Thu,4,237,11
5917,ls,1,1,1,51,0,0,0,Thu,4,237,11
5918,ls,1,1,1,51,0,0,0,Thu,4,237,11
5919,ls,1,1,1,51,0,0,0,Thu,4,237,11
5920,rw,1,1,1,51,1,0,0,Thu,4,237,11
5921,rw,1,1,1,52,0,0,0,Thu,4,237,20
5922,ls,1,1,1,52,1,0,0,Thu,4,237,20
5923,ls,1,1,1,52,1,0,0,Thu,4,237,20
5924,ls,1,1,1,52,0,0,0,Thu,4,237,20
5925,rs,1,1,1,52,0,1,0,Thu,4,237,20
5926,rw,1,1,1,52,1,0,0,Thu,4,237,20
5927,rw,1,1,1,52,0,0,0,Thu,4,237,20
5928,ls,1,1,1,52,1,0,0,Thu,4,237,20
5929,ls,1,1,1,52,0,0,0,Thu,4,237,20
5930,ls,1,1,1,52,1,0,0,Thu,4,237,20
5931,rw,1,1,1,52,0,0,0,Thu,4,237,20
5932,ls,1,1,1,52,1,0,0,Thu,4,237,20
5933,ls,1,1,1,52,1,0,0,Thu,4,237,20
5934,ls,1,1,1,52,1,0,0,Thu,4,237,20
5935,rw,1,1,1,52,0,0,0,Thu,4,237,20
5936,ls,1,1,1,52,1,0,0,Thu,4,237,20
5937,ls,1,1,1,52,1,0,0,Thu,4,237,20
5938,rs,1,1,1,52,0,1,0,Thu,4,237,20
5939,ls,1,1,1,52,1,0,0,Thu,4,237,20
5940,ls,1,1,1,52,0,0,0,Thu,4,237,20
5941,ls,1,1,1,52,0,0,0,Thu,4,237,20
5942,rs,1,1,1,52,1,1,0,Thu,4,237,20
5943,ls,1,1,1,52,0,0,0,Thu,4,237,20
5944,rs,1,1,1,53,0,1,0,Thu,4,237,6
5945,rs,1,1,1,53,0,1,0,Thu,4,237,6
5946,lw,1,1,1,53,1,0,0,Thu,4,237,6
5947,ls,1,1,1,53,1,0,0,Thu,4,237,6
5948,rw,1,1,1,53,0,0,0,Thu,4,237,6
5949,rw,1,1,1,53,0,0,0,Thu,4,237,6
5950,ls,1,1,1,53,0,0,0,Thu,4,237,6
5951,ls,1,1,1,53,1,0,0,Thu,4,237,6
5952,rs,1,1,1,53,0,1,0,Thu,4,237,6
5953,rw,1,1,1,54,0,0,0,Thu,4,237,9
5954,rs,1,1,1,54,0,1,0,Thu,4,237,9
5955,lw,1,1,1,54,1,0,0,Thu,4,237,9
5956,lw,1,1,1,54,1,0,0,Thu,4,237,9
5957,lw,1,1,1,54,0,0,0,Thu,4,237,9
5958,rs,1,1,1,54,0,1,0,Thu,4,237,9
5959,lw,1,1,1,54,1,0,0,Thu,4,237,9
5960,lw,1,1,1,54,0,0,0,Thu,4,237,9
5961,lw,1,1,1,54,1,0,0,Thu,4,237,9
5962,lw,1,1,1,54,1,0,0,Thu,4,237,9
5963,ls,1,1,1,54,0,0,0,Thu,4,237,9
5964,rs,1,1,1,54,0,1,0,Thu,4,237,9
5965,rs,1,1,1,55,0,1,0,Thu,4,237,1
5966,rs,1,1,1,55,0,1,0,Thu,4,237,1
5967,ls,1,1,1,55,1,0,0,Thu,4,237,1
5968,rs,1,1,1,55,0,1,0,Thu,4,237,1
5969,lw,1,1,1,56,0,0,0,Thu,4,237,5
5970,rs,1,1,1,56,0,1,0,Thu,4,237,5
5971,rs,1,1,1,56,0,1,0,Thu,4,237,5
5972,lw,1,1,1,56,1,0,0,Thu,4,237,5
5973,lw,1,1,1,56,0,0,0,Thu,4,237,5
5974,rs,1,1,1,56,1,1,0,Thu,4,237,5
5975,lw,1,1,1,56,0,0,0,Thu,4,237,5
5976,ls,1,1,1,56,0,0,0,Thu,4,237,5
5977,ls,1,1,1,57,0,0,0,Thu,4,237,6
5978,ls,1,1,1,57,1,0,0,Thu,4,237,6
5979,rs,1,1,1,57,0,1,0,Thu,4,237,6
5980,ls,1,1,1,57,1,0,0,Thu,4,237,6
5981,ls,1,1,1,57,0,0,0,Thu,4,237,6
5982,rs,1,1,1,57,0,1,0,Thu,4,237,6
5983,ls,1,1,1,57,0,0,0,Thu,4,237,6
5984,rs,1,1,1,57,0,1,0,Thu,4,237,6
5985,ls,1,1,1,57,0,0,0,Thu,4,237,6
5986,rs,1,1,1,58,0,1,0,Thu,4,237,1
5987,ls,1,1,1,58,0,0,0,Thu,4,237,1
5988,rs,1,1,1,58,0,1,0,Thu,4,237,1
5989,rs,1,1,1,58,1,1,0,Thu,4,237,1
5990,rs,1,1,1,59,0,1,0,Thu,4,237,1
5991,rs,1,1,1,59,0,1,0,Thu,4,237,1
5992,rs,1,1,1,59,0,1,0,Thu,4,237,1
5993,ls,1,1,1,59,0,0,0,Thu,4,237,1
5994,ls,1,1,1,40,1,0,0,Fri,4,377,6
5995,ls,1,1,1,40,1,0,0,Fri,4,377,6
5996,ls,1,1,1,40,0,0,0,Fri,4,377,6
5997,ls,1,1,1,40,1,0,0,Fri,4,377,6
5998,rs,1,1,1,40,0,1,0,Fri,4,377,6
5999,ls,1,1,1,40,0,0,0,Fri,4,377,6
6000,ls,1,1,1,40,1,0,0,Fri,4,377,6
6001,rs,1,1,1,40,0,1,0,Fri,4,377,6
6002,rs,1,1,1,40,0,1,0,Fri,4,377,6
6003,rs,1,1,1,41,0,1,0,Fri,4,377,16
6004,ls,1,1,1,41,1,0,0,Fri,4,377,16
6005,ls,1,1,1,41,1,0,0,Fri,4,377,16
6006,rs,1,1,1,41,1,0,0,Fri,4,377,16
6007,ls,1,1,1,41,1,0,0,Fri,4,377,16
6008,ls,1,1,1,41,1,0,0,Fri,4,377,16
6009,rs,1,1,1,41,0,1,0,Fri,4,377,16
6010,ls,1,1,1,41,1,0,0,Fri,4,377,16
6011,ls,1,1,1,41,1,0,0,Fri,4,377,16
6012,rw,1,1,1,41,0,0,0,Fri,4,377,16
6013,ls,1,1,1,41,0,0,0,Fri,4,377,16
6014,ls,1,1,1,41,1,0,0,Fri,4,377,16
6015,ls,1,1,1,41,1,0,0,Fri,4,377,16
6016,rs,1,1,1,41,0,1,0,Fri,4,377,16
6017,ls,1,1,1,41,1,0,0,Fri,4,377,16
6018,ls,1,1,1,41,0,0,0,Fri,4,377,16
6019,ls,1,1,1,41,1,0,0,Fri,4,377,16
6020,ls,1,1,1,41,1,0,0,Fri,4,377,16
6021,ls,1,1,1,41,1,0,0,Fri,4,377,16
6022,ls,1,1,1,42,1,0,0,Fri,4,377,19
6023,ls,1,1,1,42,1,0,0,Fri,4,377,19
6024,ls,1,1,1,42,0,0,0,Fri,4,377,19
6025,ls,1,1,1,42,1,0,0,Fri,4,377,19
6026,rs,1,1,1,42,0,1,0,Fri,4,377,19
6027,ls,1,1,1,42,1,0,0,Fri,4,377,19
6028,ls,1,1,1,42,1,0,0,Fri,4,377,19
6029,ls,1,1,1,42,1,0,0,Fri,4,377,19
6030,ls,1,1,1,42,0,0,0,Fri,4,377,19
6031,ls,1,1,1,42,1,0,0,Fri,4,377,19
6032,ls,1,1,1,42,1,0,0,Fri,4,377,19
6033,rs,1,1,1,42,0,1,0,Fri,4,377,19
6034,ls,1,1,1,42,1,0,0,Fri,4,377,19
6035,ls,1,1,1,42,0,0,0,Fri,4,377,19
6036,ls,1,1,1,42,0,0,0,Fri,4,377,19
6037,ls,1,1,1,42,1,0,0,Fri,4,377,19
6038,ls,1,1,1,42,0,0,0,Fri,4,377,19
6039,ls,1,1,1,42,1,0,0,Fri,4,377,19
6040,rs,1,1,1,42,0,1,0,Fri,4,377,19
6041,ls,1,1,1,42,1,0,0,Fri,4,377,19
6042,ls,1,1,1,42,1,0,0,Fri,4,377,19
6043,ls,1,1,1,42,1,0,0,Fri,4,377,19
6044,ls,1,1,1,43,0,0,0,Fri,4,377,8
6045,ls,1,1,1,43,1,0,0,Fri,4,377,8
6046,rs,1,1,1,43,0,1,0,Fri,4,377,8
6047,ls,1,1,1,43,1,0,0,Fri,4,377,8
6048,ls,1,1,1,43,1,0,0,Fri,4,377,8
6049,ls,1,1,1,43,0,0,0,Fri,4,377,8
6050,rs,1,1,1,43,0,1,0,Fri,4,377,8
6051,lw,1,1,1,43,0,0,0,Fri,4,377,8
6052,rs,1,1,1,43,0,1,0,Fri,4,377,8
6053,ls,1,1,1,43,1,0,0,Fri,4,377,8
6054,ls,1,1,1,43,1,0,0,Fri,4,377,8
6055,ls,1,1,1,44,1,0,0,Fri,4,377,35
6056,rw,1,1,1,44,1,0,0,Fri,4,377,35
6057,ls,1,1,1,44,1,0,0,Fri,4,377,35
6058,ls,1,1,1,44,0,0,0,Fri,4,377,35
6059,ls,1,1,1,44,0,0,0,Fri,4,377,35
6060,ls,1,1,1,44,1,0,0,Fri,4,377,35
6061,rs,1,1,1,44,0,1,0,Fri,4,377,35
6062,ls,1,1,1,44,0,0,0,Fri,4,377,35
6063,ls,1,1,1,44,0,0,0,Fri,4,377,35
6064,ls,1,1,1,44,1,0,0,Fri,4,377,35
6065,ls,1,1,1,44,0,0,0,Fri,4,377,35
6066,ls,1,1,1,44,0,0,0,Fri,4,377,35
6067,ls,1,1,1,44,0,0,0,Fri,4,377,35
6068,ls,1,1,1,44,0,0,0,Fri,4,377,35
6069,ls,1,1,1,44,1,0,0,Fri,4,377,35
6070,ls,1,1,1,44,1,0,0,Fri,4,377,35
6071,ls,1,1,1,44,1,0,0,Fri,4,377,35
6072,ls,1,1,1,44,1,0,0,Fri,4,377,35
6073,ls,1,1,1,44,0,0,0,Fri,4,377,35
6074,rs,1,1,1,44,0,1,0,Fri,4,377,35
6075,ls,1,1,1,44,0,0,0,Fri,4,377,35
6076,rs,1,1,1,44,1,0,0,Fri,4,377,35
6077,ls,1,1,1,44,1,0,0,Fri,4,377,35
6078,ls,1,1,1,44,1,0,0,Fri,4,377,35
6079,rs,1,1,1,44,0,0,0,Fri,4,377,35
6080,ls,1,1,1,44,1,0,0,Fri,4,377,35
6081,ls,1,1,1,44,1,0,0,Fri,4,377,35
6082,rs,1,1,1,44,0,0,0,Fri,4,377,35
6083,ls,1,1,1,44,1,0,0,Fri,4,377,35
6084,ls,1,1,1,44,1,0,0,Fri,4,377,35
6085,ls,1,1,1,44,1,0,0,Fri,4,377,35
6086,ls,1,1,1,44,1,0,0,Fri,4,377,35
6087,rs,1,1,1,44,0,1,0,Fri,4,377,35
6088,ls,1,1,1,44,1,0,0,Fri,4,377,35
6089,ls,1,1,1,44,0,0,0,Fri,4,377,35
6090,ls,1,1,1,44,1,0,0,Fri,4,377,35
6091,rs,1,1,1,44,0,0,0,Fri,4,377,35
6092,ls,1,1,1,44,1,0,0,Fri,4,377,35
6093,ls,1,1,1,45,1,0,0,Fri,4,377,24
6094,ls,1,1,1,45,1,0,0,Fri,4,377,24
6095,rw,1,1,1,45,1,0,0,Fri,4,377,24
6096,rw,1,1,1,45,0,0,0,Fri,4,377,24
6097,rw,1,1,1,45,1,0,0,Fri,4,377,24
6098,ls,1,1,1,45,1,0,0,Fri,4,377,24
6099,ls,1,1,1,45,1,0,0,Fri,4,377,24
6100,ls,1,1,1,45,1,0,0,Fri,4,377,24
6101,rs,1,1,1,45,0,1,0,Fri,4,377,24
6102,ls,1,1,1,45,0,0,0,Fri,4,377,24
6103,ls,1,1,1,45,1,0,0,Fri,4,377,24
6104,ls,1,1,1,45,1,0,0,Fri,4,377,24
6105,ls,1,1,1,45,0,0,0,Fri,4,377,24
6106,ls,1,1,1,45,1,0,0,Fri,4,377,24
6107,ls,1,1,1,45,0,0,0,Fri,4,377,24
6108,ls,1,1,1,45,1,0,0,Fri,4,377,24
6109,ls,1,1,1,45,1,0,0,Fri,4,377,24
6110,ls,1,1,1,45,1,0,0,Fri,4,377,24
6111,ls,1,1,1,45,1,0,0,Fri,4,377,24
6112,ls,1,1,1,45,1,0,0,Fri,4,377,24
6113,ls,1,1,1,45,1,0,0,Fri,4,377,24
6114,rs,1,1,1,45,0,1,0,Fri,4,377,24
6115,ls,1,1,1,45,1,0,0,Fri,4,377,24
6116,ls,1,1,1,45,1,0,0,Fri,4,377,24
6117,ls,1,1,1,45,1,0,0,Fri,4,377,24
6118,rs,1,1,1,45,0,1,0,Fri,4,377,24
6119,ls,1,1,1,45,1,0,0,Fri,4,377,24
6120,rs,1,1,1,46,0,1,0,Fri,4,377,26
6121,ls,1,1,1,46,1,0,0,Fri,4,377,26
6122,ls,1,1,1,46,1,0,0,Fri,4,377,26
6123,rs,1,1,1,46,1,0,0,Fri,4,377,26
6124,rs,1,1,1,46,1,0,0,Fri,4,377,26
6125,ls,1,1,1,46,1,0,0,Fri,4,377,26
6126,ls,1,1,1,46,0,0,0,Fri,4,377,26
6127,ls,1,1,1,46,0,0,0,Fri,4,377,26
6128,ls,1,1,1,46,0,0,0,Fri,4,377,26
6129,ls,1,1,1,46,1,0,0,Fri,4,377,26
6130,ls,1,1,1,46,1,0,0,Fri,4,377,26
6131,ls,1,1,1,46,1,0,0,Fri,4,377,26
6132,rs,1,1,1,46,0,1,0,Fri,4,377,26
6133,ls,1,1,1,46,1,0,0,Fri,4,377,26
6134,ls,1,1,1,46,1,0,0,Fri,4,377,26
6135,rw,1,1,1,46,0,0,0,Fri,4,377,26
6136,ls,1,1,1,46,1,0,0,Fri,4,377,26
6137,ls,1,1,1,46,1,0,0,Fri,4,377,26
6138,ls,1,1,1,46,1,0,0,Fri,4,377,26
6139,ls,1,1,1,46,1,0,0,Fri,4,377,26
6140,ls,1,1,1,46,1,0,0,Fri,4,377,26
6141,rw,1,1,1,46,0,0,0,Fri,4,377,26
6142,ls,1,1,1,46,1,0,0,Fri,4,377,26
6143,ls,1,1,1,46,0,0,0,Fri,4,377,26
6144,ls,1,1,1,46,0,0,0,Fri,4,377,26
6145,ls,1,1,1,46,1,0,0,Fri,4,377,26
6146,ls,1,1,1,46,0,0,0,Fri,4,377,26
6147,rs,1,1,1,46,0,1,0,Fri,4,377,26
6148,ls,1,1,1,46,1,0,0,Fri,4,377,26
6149,ls,1,1,1,47,1,0,0,Fri,4,377,44
6150,ls,1,1,1,47,1,0,0,Fri,4,377,44
6151,rw,1,1,1,47,1,0,0,Fri,4,377,44
6152,ls,1,1,1,47,1,0,0,Fri,4,377,44
6153,ls,1,1,1,47,1,0,0,Fri,4,377,44
6154,ls,1,1,1,47,1,0,0,Fri,4,377,44
6155,rw,1,1,1,47,1,0,0,Fri,4,377,44
6156,ls,1,1,1,47,0,0,0,Fri,4,377,44
6157,ls,1,1,1,47,1,0,0,Fri,4,377,44
6158,rs,1,1,1,47,0,1,0,Fri,4,377,44
6159,ls,1,1,1,47,1,0,0,Fri,4,377,44
6160,ls,1,1,1,47,1,0,0,Fri,4,377,44
6161,rs,1,1,1,47,1,0,0,Fri,4,377,44
6162,rs,1,1,1,47,0,0,0,Fri,4,377,44
6163,rs,1,1,1,47,1,0,0,Fri,4,377,44
6164,ls,1,1,1,47,1,0,0,Fri,4,377,44
6165,ls,1,1,1,47,1,0,0,Fri,4,377,44
6166,ls,1,1,1,47,1,0,0,Fri,4,377,44
6167,ls,1,1,1,47,1,0,0,Fri,4,377,44
6168,ls,1,1,1,47,1,0,0,Fri,4,377,44
6169,ls,1,1,1,47,1,0,0,Fri,4,377,44
6170,rs,1,1,1,47,0,1,0,Fri,4,377,44
6171,ls,1,1,1,47,0,0,0,Fri,4,377,44
6172,ls,1,1,1,47,1,0,0,Fri,4,377,44
6173,ls,1,1,1,47,1,0,0,Fri,4,377,44
6174,ls,1,1,1,47,1,0,0,Fri,4,377,44
6175,rs,1,1,1,47,0,1,0,Fri,4,377,44
6176,ls,1,1,1,47,1,0,0,Fri,4,377,44
6177,ls,1,1,1,47,1,0,0,Fri,4,377,44
6178,ls,1,1,1,47,1,0,0,Fri,4,377,44
6179,ls,1,1,1,47,1,0,0,Fri,4,377,44
6180,ls,1,1,1,47,0,0,0,Fri,4,377,44
6181,ls,1,1,1,47,1,0,0,Fri,4,377,44
6182,ls,1,1,1,47,0,0,0,Fri,4,377,44
6183,rw,1,1,1,47,0,0,0,Fri,4,377,44
6184,rw,1,1,1,47,0,0,0,Fri,4,377,44
6185,ls,1,1,1,47,1,0,0,Fri,4,377,44
6186,ls,1,1,1,47,0,0,0,Fri,4,377,44
6187,ls,1,1,1,47,0,0,0,Fri,4,377,44
6188,rw,1,1,1,47,1,0,0,Fri,4,377,44
6189,ls,1,1,1,47,1,0,0,Fri,4,377,44
6190,rs,1,1,1,47,0,1,0,Fri,4,377,44
6191,ls,1,1,1,47,0,0,0,Fri,4,377,44
6192,rs,1,1,1,47,1,0,0,Fri,4,377,44
6193,ls,1,1,1,47,1,0,0,Fri,4,377,44
6194,ls,1,1,1,47,1,0,0,Fri,4,377,44
6195,ls,1,1,1,47,1,0,0,Fri,4,377,44
6196,ls,1,1,1,47,0,0,0,Fri,4,377,44
6197,ls,1,1,1,48,0,0,0,Fri,4,377,26
6198,rw,1,1,1,48,0,0,0,Fri,4,377,26
6199,ls,1,1,1,48,1,0,0,Fri,4,377,26
6200,ls,1,1,1,48,1,0,0,Fri,4,377,26
6201,ls,1,1,1,48,1,0,0,Fri,4,377,26
6202,ls,1,1,1,48,1,0,0,Fri,4,377,26
6203,ls,1,1,1,48,1,0,0,Fri,4,377,26
6204,ls,1,1,1,48,1,0,0,Fri,4,377,26
6205,ls,1,1,1,48,1,0,0,Fri,4,377,26
6206,rs,1,1,1,48,0,1,0,Fri,4,377,26
6207,rs,1,1,1,48,0,0,0,Fri,4,377,26
6208,ls,1,1,1,48,1,0,0,Fri,4,377,26
6209,ls,1,1,1,48,0,0,0,Fri,4,377,26
6210,ls,1,1,1,48,1,0,0,Fri,4,377,26
6211,ls,1,1,1,48,1,0,0,Fri,4,377,26
6212,ls,1,1,1,48,0,0,0,Fri,4,377,26
6213,ls,1,1,1,48,1,0,0,Fri,4,377,26
6214,ls,1,1,1,48,0,0,0,Fri,4,377,26
6215,ls,1,1,1,48,1,0,0,Fri,4,377,26
6216,ls,1,1,1,48,1,0,0,Fri,4,377,26
6217,ls,1,1,1,48,1,0,0,Fri,4,377,26
6218,ls,1,1,1,48,1,0,0,Fri,4,377,26
6219,ls,1,1,1,48,0,0,0,Fri,4,377,26
6220,ls,1,1,1,48,0,0,0,Fri,4,377,26
6221,rs,1,1,1,48,0,1,0,Fri,4,377,26
6222,ls,1,1,1,48,0,0,0,Fri,4,377,26
6223,rs,1,1,1,48,0,1,0,Fri,4,377,26
6224,lw,1,1,1,48,1,0,0,Fri,4,377,26
6225,lw,1,1,1,48,1,0,0,Fri,4,377,26
6226,ls,1,1,1,49,1,0,0,Fri,4,377,26
6227,ls,1,1,1,49,1,0,0,Fri,4,377,26
6228,ls,1,1,1,49,1,0,0,Fri,4,377,26
6229,rs,1,1,1,49,0,1,0,Fri,4,377,26
6230,ls,1,1,1,49,1,0,0,Fri,4,377,26
6231,ls,1,1,1,49,1,0,0,Fri,4,377,26
6232,ls,1,1,1,49,0,0,0,Fri,4,377,26
6233,ls,1,1,1,49,0,0,0,Fri,4,377,26
6234,ls,1,1,1,49,1,0,0,Fri,4,377,26
6235,ls,1,1,1,49,1,0,0,Fri,4,377,26
6236,ls,1,1,1,49,0,0,0,Fri,4,377,26
6237,ls,1,1,1,49,1,0,0,Fri,4,377,26
6238,ls,1,1,1,49,0,0,0,Fri,4,377,26
6239,rs,1,1,1,49,0,1,0,Fri,4,377,26
6240,ls,1,1,1,49,1,0,0,Fri,4,377,26
6241,ls,1,1,1,49,1,0,0,Fri,4,377,26
6242,ls,1,1,1,49,1,0,0,Fri,4,377,26
6243,ls,1,1,1,49,0,0,0,Fri,4,377,26
6244,ls,1,1,1,49,1,0,0,Fri,4,377,26
6245,ls,1,1,1,49,1,0,0,Fri,4,377,26
6246,ls,1,1,1,49,1,0,0,Fri,4,377,26
6247,ls,1,1,1,49,1,0,0,Fri,4,377,26
6248,ls,1,1,1,49,1,0,0,Fri,4,377,26
6249,ls,1,1,1,49,1,0,0,Fri,4,377,26
6250,ls,1,1,1,49,1,0,0,Fri,4,377,26
6251,rs,1,1,1,49,0,1,0,Fri,4,377,26
6252,ls,1,1,1,49,0,0,0,Fri,4,377,26
6253,ls,1,1,1,49,1,0,0,Fri,4,377,26
